period_start,period_end,hospital_code,hospital,triage_category,measure_code,measure_name,measure_alias,value,units,source,fetched_utc
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Semi-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,86.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,84.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Emergency,MYH0011,Number of patients presenting to the emergency department,presentations_count,9458.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Non-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,1128.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Resuscitation,MYH0011,Number of patients presenting to the emergency department,presentations_count,629.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Semi-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,13861.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,22537.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],All patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,49182.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Emergency,MYH0012,Number of patients presenting to the emergency department,presentations_count,9496.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Non-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,1324.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Not subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,32776.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Resuscitation,MYH0012,Number of patients presenting to the emergency department,presentations_count,629.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Semi-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,14597.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,16406.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,23136.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],All patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,930.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Not subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,573.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,1272.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],All patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,276.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Not subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,224.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,489.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,All patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,51.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Emergency,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,45.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Non-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,87.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Not subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,57.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Resuscitation,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,37.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Semi-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,61.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,41.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,41.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Emergency,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,84.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Non-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,96.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Resuscitation,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,100.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Semi-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,92.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,88.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Emergency,MYH0011,Number of patients presenting to the emergency department,presentations_count,6512.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Non-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,900.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Resuscitation,MYH0011,Number of patients presenting to the emergency department,presentations_count,282.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Semi-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,15778.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,15604.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,All patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,39953.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Emergency,MYH0012,Number of patients presenting to the emergency department,presentations_count,6529.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Non-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,1007.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Not subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,25442.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Resuscitation,MYH0012,Number of patients presenting to the emergency department,presentations_count,282.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Semi-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,16330.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,14511.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,15805.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,All patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,761.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Not subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,511.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,1161.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,All patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,237.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Not subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,210.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0333,Angliss Hospital,Subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,313.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2024-07-01,2025-06-30,H0330,Box Hill Hospital,All patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,41.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2024-07-01,2025-06-30,H0330,Box Hill Hospital,Emergency,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,31.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2024-07-01,2025-06-30,H0330,Box Hill Hospital,Non-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,76.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2024-07-01,2025-06-30,H0330,Box Hill Hospital,Not subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,55.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2024-07-01,2025-06-30,H0330,Box Hill Hospital,Resuscitation,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,33.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2024-07-01,2025-06-30,H0330,Box Hill Hospital,Semi-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,50.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2024-07-01,2025-06-30,H0330,Box Hill Hospital,Subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,24.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2024-07-01,2025-06-30,H0330,Box Hill Hospital,Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,34.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2024-07-01,2025-06-30,H0330,Box Hill Hospital,Emergency,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,74.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2024-07-01,2025-06-30,H0330,Box Hill Hospital,Non-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,89.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2024-07-01,2025-06-30,H0330,Box Hill Hospital,Resuscitation,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,100.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2024-07-01,2025-06-30,H0330,Box Hill Hospital,Semi-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,82.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2024-07-01,2025-06-30,H0330,Box Hill Hospital,Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,79.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2024-07-01,2025-06-30,H0330,Box Hill Hospital,Emergency,MYH0011,Number of patients presenting to the emergency department,presentations_count,14025.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2024-07-01,2025-06-30,H0330,Box Hill Hospital,Non-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,2949.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2024-07-01,2025-06-30,H0330,Box Hill Hospital,Resuscitation,MYH0011,Number of patients presenting to the emergency department,presentations_count,786.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2024-07-01,2025-06-30,H0330,Box Hill Hospital,Semi-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,19149.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2024-07-01,2025-06-30,H0330,Box Hill Hospital,Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,26994.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2024-07-01,2025-06-30,H0330,Box Hill Hospital,All patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,67167.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
